report_date,region,class,type,volume,pct_chg_last_week,package,commodity,final_ind
05/20/2024,6-Area,Specialty,Specialty,48.6,7.2%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,South Central (SC),Cage-Free,Cage-Free,34.5,4.3%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Midwest (MW),Cage-Free,Cage-Free,108.2,11.6%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southeast (SE),Cage-Free,Cage-Free,23.1,14.6%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northeast (NE),Cage-Free,Cage-Free,4.2,-11.0%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,6-Area,Organic,Organic,59.6,-10.3%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Organic,Organic,1.6,-10.9%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,6-Area,Cage-Free,Cage-Free,302,0.5%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Cage-Free,Cage-Free,36,-20.6%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southwest (SW),Cage-Free,Cage-Free,95.9,-4.1%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Specialty,Specialty,1.4,16.0%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northeast (NE),Jumbo,N/A,9.9,11.6%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southeast (SE),Jumbo,N/A,7.3,-10.9%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Midwest (MW),Jumbo,N/A,17.8,26.0%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,South Central (SC),Jumbo,N/A,8.4,-12.1%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southwest (SW),Jumbo,N/A,4.6,-17.8%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Jumbo,N/A,1.7,-4.9%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,6-Area,Misc,N/A,68.7,-1.2%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northeast (NE),Misc,N/A,11.2,3.0%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southeast (SE),Misc,N/A,9,-3.7%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Midwest (MW),Misc,N/A,29.6,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,South Central (SC),Misc,N/A,15.8,-4.0%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southwest (SW),Misc,N/A,2.9,4.4%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southeast (SE),Ungraded,N/A,48.9,8.2%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Midwest (MW),Ungraded,N/A,120,-8.9%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,South Central (SC),Ungraded,N/A,25.7,-5.3%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southwest (SW),Ungraded,N/A,9,-13.1%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Ungraded,N/A,2,52.9%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,6-Area,Ungraded,N/A,210.6,-5.0%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Midwest (MW),Small,N/A,1.2,21.4%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,South Central (SC),Small,N/A,0.5,-35.1%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southwest (SW),Small,N/A,0.3,171.0%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Small,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,6-Area,Small,N/A,11.2,3.1%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northeast (NE),Ungraded,N/A,4.9,-15.3%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,South Central (SC),Medium,N/A,20.2,-7.7%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Southwest (SW),Medium,N/A,18.2,3.6%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,Northwest (NW),Medium,N/A,4,-21.3%,30-dozen cases in thousands,Shell Eggs,Final
05/20/2024,6-Area,Medium,N/A,112.6,-6.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Misc,N/A,29.9,-4.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Total,N/A,151.2,-11.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Total,N/A,296.2,-4.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Total,N/A,431.9,-4.5%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Total,N/A,216.1,-11.9%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Total,N/A,118.4,-15.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Total,N/A,56.6,-4.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Total,N/A,1270.3,-7.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,N/A,Breaking Stock,N/A,363.3,0.9%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Misc,N/A,9.4,21.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Misc,N/A,10.9,-4.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Misc,N/A,69.5,-5.4%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Jumbo,N/A,1.8,-14.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Jumbo,N/A,5.6,-3.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Jumbo,N/A,9.5,-17.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Jumbo,N/A,14.1,-4.9%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Jumbo,N/A,8.2,-2.4%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Jumbo,N/A,8.9,2.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Specialty,Specialty,8.7,-7.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Specialty,Specialty,18,-7.4%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Specialty,Specialty,5.8,11.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Specialty,Specialty,11.6,5.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Specialty,Specialty,1.2,-1.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Cage-Free,Cage-Free,100,-18.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Cage-Free,Cage-Free,45.4,-6.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Cage-Free,Cage-Free,300.4,-11.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Organic,Organic,1.8,-0.5%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Organic,Organic,66.4,-9.5%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Cage-Free,Cage-Free,4.7,23.4%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Cage-Free,Cage-Free,20.2,-25.5%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Cage-Free,Cage-Free,97,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Cage-Free,Cage-Free,33.1,-9.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Specialty,Specialty,45.3,-2.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Organic,Organic,14.9,-6.2%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Organic,Organic,13.1,4.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Organic,Organic,22.9,-20.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Organic,Organic,9.3,-14.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Organic,Organic,4.3,24.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Extra Large,N/A,14.2,-33.5%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Extra Large,N/A,22.2,-11.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Extra Large,N/A,35.3,-2.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Extra Large,N/A,28.6,-5.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Extra Large,N/A,26.4,-20.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Jumbo,N/A,48.1,-6.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Large,N/A,118.2,-14.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Large,N/A,180.9,-7.4%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Large,N/A,183.6,-9.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Large,N/A,74.8,-11.5%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Extra Large,N/A,131.2,-12.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Extra Large,N/A,4.5,7.4%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Medium,N/A,38.9,25.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Medium,N/A,20.3,29.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Medium,N/A,16.1,1.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Large,N/A,669,-9.6%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Large,N/A,43.9,-5.1%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Large,N/A,67.7,-7.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Small,N/A,0.8,55.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Small,N/A,8.3,7.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Medium,N/A,119.9,2.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Medium,N/A,5.1,-4.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Medium,N/A,17.6,-22.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Medium,N/A,21.9,-19.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northeast (NE),Ungraded,N/A,5.8,-32.9%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Small,N/A,10.9,-23.5%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Misc,N/A,16.5,-13.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Misc,N/A,2.8,-33.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southeast (SE),Ungraded,N/A,45.2,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Ungraded,N/A,131.8,-7.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Ungraded,N/A,27.1,13.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Ungraded,N/A,10.4,22.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Ungraded,N/A,1.3,-10.7%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,6-Area,Ungraded,N/A,221.6,-3.9%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Midwest (MW),Small,N/A,1,-6.3%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,South Central (SC),Small,N/A,0.7,46.8%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Southwest (SW),Small,N/A,0.1,-97.0%,30-dozen cases in thousands,Shell Eggs,Final
05/13/2024,Northwest (NW),Small,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Extra Large,N/A,150.4,3.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Extra Large,N/A,4.2,-1.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Medium,N/A,31,6.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Jumbo,N/A,8.7,-12.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Jumbo,N/A,8.4,-8.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Jumbo,N/A,14.8,-19.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Jumbo,N/A,11.5,-2.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Jumbo,N/A,5.8,22.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Jumbo,N/A,2.1,5.7%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Misc,N/A,73.5,8.1%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Misc,N/A,11.4,11.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Medium,N/A,15.7,12.8%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Medium,N/A,15.8,1.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Large,N/A,739.7,3.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Large,N/A,46.2,-6.7%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Large,N/A,73,-9.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Small,N/A,0.5,82.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Small,N/A,7.7,9.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Medium,N/A,117.6,6.1%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Medium,N/A,5.3,-23.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Medium,N/A,22.7,3.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Medium,N/A,27.1,15.8%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Ungraded,N/A,8.6,-2.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Small,N/A,14.3,15.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Small,N/A,0,-100.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Small,N/A,4.5,21.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Small,N/A,0.5,134.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Small,N/A,1.1,34.4%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Ungraded,N/A,230.5,-2.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Ungraded,N/A,1.5,-23.4%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Ungraded,N/A,8.5,-6.1%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Ungraded,N/A,23.8,-2.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Ungraded,N/A,142.7,-5.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Ungraded,N/A,45.6,12.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Misc,N/A,4.2,-4.4%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Misc,N/A,19,8.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Misc,N/A,31.2,13.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Misc,N/A,7.7,-8.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Large,N/A,84.5,6.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Large,N/A,202,9.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Large,N/A,195.4,19.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Organic,Organic,3.5,-21.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Organic,Organic,10.8,-2.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Organic,Organic,28.7,-18.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Organic,Organic,12.6,35.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Organic,Organic,15.9,5.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Specialty,Specialty,46.2,26.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Cage-Free,Cage-Free,36.5,8.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Cage-Free,Cage-Free,102.7,-2.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Cage-Free,Cage-Free,27.1,9.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Cage-Free,Cage-Free,3.8,0.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Organic,Organic,73.3,-4.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Organic,Organic,1.8,-6.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Cage-Free,Cage-Free,340.7,-1.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Cage-Free,Cage-Free,48.7,-1.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Cage-Free,Cage-Free,121.9,-4.3%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Specialty,Specialty,1.2,-17.7%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Specialty,Specialty,11,71.4%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Specialty,Specialty,5.2,16.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Specialty,Specialty,19.4,24.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Specialty,Specialty,9.4,9.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Large,N/A,138.5,-10.7%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Jumbo,N/A,51.2,-8.4%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Extra Large,N/A,33.3,19.7%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Extra Large,N/A,30.4,4.9%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Extra Large,N/A,36.3,6.2%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Extra Large,N/A,24.9,-24.0%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Extra Large,N/A,21.3,20.1%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,N/A,Breaking Stock,N/A,359.9,4.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,6-Area,Total,N/A,1377.2,2.7%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northwest (NW),Total,N/A,59.3,-8.7%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southwest (SW),Total,N/A,139.8,-1.5%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,South Central (SC),Total,N/A,245.3,-7.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Midwest (MW),Total,N/A,452.4,6.6%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Southeast (SE),Total,N/A,310.4,8.4%,30-dozen cases in thousands,Shell Eggs,Final
05/06/2024,Northeast (NE),Total,N/A,170,7.2%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southwest (SW),Extra Large,N/A,15.7,7.5%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,South Central (SC),Extra Large,N/A,19.6,-21.8%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Midwest (MW),Extra Large,N/A,30,-4.4%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southeast (SE),Extra Large,N/A,27.3,-7.8%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northeast (NE),Extra Large,N/A,29.4,-12.6%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,6-Area,Jumbo,N/A,47,-13.8%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,South Central (SC),Large,N/A,125.5,17.9%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Midwest (MW),Large,N/A,185.7,10.6%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southeast (SE),Large,N/A,168.6,0.6%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northeast (NE),Large,N/A,90,3.1%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,6-Area,Extra Large,N/A,126.8,-8.3%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northwest (NW),Extra Large,N/A,4.8,19.2%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Midwest (MW),Medium,N/A,39.1,5.2%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southeast (SE),Medium,N/A,15.3,-21.6%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northeast (NE),Medium,N/A,15.6,-3.1%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,6-Area,Large,N/A,683.1,9.0%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northwest (NW),Large,N/A,47.8,12.2%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southwest (SW),Large,N/A,65.5,18.7%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southeast (SE),Small,N/A,0.8,32.2%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northeast (NE),Small,N/A,7,-15.7%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,6-Area,Medium,N/A,123,-1.5%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northwest (NW),Medium,N/A,6,-30.2%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southwest (SW),Medium,N/A,16.2,-4.5%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,South Central (SC),Medium,N/A,30.7,15.9%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northeast (NE),Ungraded,N/A,8.6,5.3%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,6-Area,Small,N/A,11.7,-6.1%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Northwest (NW),Small,N/A,0.1,-21.0%,30-dozen cases in thousands,Shell Eggs,Final
06/24/2024,Southwest (SW),Small,N/A,0.8,98.0%,30-dozen cases in thousands,Shell Eggs,Final
